Sample_ID	PE.34.3	PE.36.6	PE.36.5	PE.36.4	PC.34.3	PC.34.2	MGDG.34.3	PC.36.6	PC.36.4	MGDG.36.6	MGDG.36.5	MGDG.36.4	DGDG.34.3	DGDG.34.2	DGDG.36.6	DGDG.36.4	DAG.34.2	DAG.36.5	DAG.36.4	PE.36.2	PC.34.1	MGDG.34.2	PC.36.2	MGDG.36.3_1	MGDG.36.2	DGDG.32.0	DGDG.34.1	DGDG.34.0	DGDG.36.2	DGDG.36.1	TAG.48.1	TAG.48.0	TAG.50.3	TAG.50.2	TAG.50.1	TAG.50.0	TAG.52.5	TAG.52.4	TAG.52.3	TAG.52.2	TAG.52.1	TAG.52.0	TAG.54.9	TAG.54.8	TAG.54.6	TAG.54.5	TAG.54.4	TAG.54.3	TAG.54.2	TAG.56.7	TAG.56.6	TAG.56.5	TAG.56.3	TAG.56.2	TAG.58.4	TAG.58.3	TAG.60.5	TAG.60.4	TAG.54.0	TAG.56.0	TAG.58.2	PS.38.2	PS.38.1	PS.38.0	PS.40.2	PS.40.1	PS.42.3	SQDG.32.0	SQDG.34.3	SQDG.34.2	SQDG.36.4
RT_153H	25.12927673	23.35110746	25.70239762	26.23717436	30.40324378	30.56637962	28.16518825	29.91170815	30.26472392	32.35152875	29.01637696	27.04009303	29.27586448	27.69975289	31.00838417	26.49686109	22.87996458	19.32369142	21.32472114	20.28751569	25.60399391	25.86938374	26.67303556	21.37524566	21.37456115	26.07724602	24.5869204	22.6574759	25.1718829	21.44971592	21.91676542	21.34664726	24.46762147	25.09748051	22.9914331	20.19004601	28.65266776	28.08131569	24.84326015	24.89965932	22.56124517	19.12311454	27.39100019	29.07367563	28.55362039	26.32216747	25.17569451	24.05258397	22.77358847	22.9911977	22.52554805	22.74687306	20.6317563	20.7516324	20.27978376	20.37844717	21.24964675	20.32524605	18.70748485	18.83259888	19.54686668	25.06496769	27.77705862	24.08537391	24.03590523	25.57542476	20.27451784	24.16422933	23.21823551	24.35110746	23.78954956
RT_154H	24.47382662	22.15171864	24.98901884	25.49838372	30.06085159	30.27586448	27.78954956	29.39100019	29.91170815	32.28691967	28.642375	26.67303556	29.14102193	27.21697079	30.95393638	25.97814694	22.69973193	19.37334842	21.22726915	18.75700481	24.98032788	25.37451207	26.25529891	19.9783348	20.64701611	25.3273169	23.26785196	21.80570471	24.36452798	20.10966311	21.88515528	21.7204714	24.21697079	25.18328766	24.10149357	20.0733359	28.407302	27.92025326	24.98467991	25.60116232	23.01554947	19.24590836	27.26248545	28.99496365	28.45904558	26.11346621	25.40080336	24.46138952	23.04180067	22.78110073	22.31841234	22.54889268	20.47221386	21.02189847	20.17663872	20.56577716	20.97703747	20.4584757	18.71285327	19.04504078	19.33348383	25.51352232	27.92025326	24.28912057	24.33073966	26.0126525	19.95459364	24.47382662	23.72858155	24.82880899	24.26785196
RT_155H	24.86702832	23.1825894	25.43936321	25.8312276	29.99496365	30.11147766	28.05050964	29.33458059	29.75015075	32.34095951	28.77391891	26.83845916	29.24898118	27.71947113	31.09270045	26.40243077	22.4691242	18.74562903	20.59463496	19.46691726	24.56383678	25.72598444	26.07928229	20.39640493	21.21749598	25.62644876	23.62086773	21.94531873	24.76445858	20.47447686	21.85171168	21.30747589	24.67033641	25.20209751	22.82960526	20.31911971	28.62156654	27.92025326	24.62644876	24.93156857	22.59550108	19.49114151	27.39100019	28.95947457	28.29351234	26.05878912	25.08131569	24.02749299	22.80529733	22.75137734	22.2275804	22.70989039	20.68089765	21.21952176	20.39402081	20.91202906	21.76622599	20.77929014	18.46262432	19.40801196	19.85573983	25.9293126	28.00838417	24.52252981	24.296141	26.40243077	20.24589943	24.45513053	24.27497639	25.0442687	24.41054037
RT_156H	23.50445824	21.41562614	24.15653493	24.46762147	29.23077659	29.59156446	27.3661968	28.4274236	29.17712128	32.29241565	28.43936321	26.38607351	28.97869248	27.20769297	30.91883258	25.88343607	21.4058434	25.02656481	19.63371498	24.32776149	23.55215498	25.01903141	25.35447431	19.24941224	20.86868377	24.94949048	22.740489	21.09787235	24.13320243	19.1355873	20.29603791	20.46544006	23.68645607	24.46762147	21.53794636	19.05262759	27.8799358	27.29789078	23.65403459	23.78954956	20.51790963	17.13870008	26.16806119	28.07622681	27.68645607	25.4266241	24.42342167	23.40405634	21.89811672	22.20911152	21.68276125	21.84956163	19.60863511	19.93068407	19.51828144	19.87698366	20.84039546	20.09162275	16.82233767	17.75677638	18.89996773	25.73117399	28.0964755	24.60964047	24.55800771	25.9627873	21.03611055	24.28912057	24.03590523	25.31008019	24.63200829
RT_157H	25.71030281	23.70767256	25.58405506	25.61526502	30.07367563	29.75811706	28.07111992	29.42141653	29.01105335	32.31958585	28.38689579	26.49686109	29.50710782	27.80808552	31.17830917	26.58978005	21.26484488	18.1807196	17.40076289	18.17123447	24.55800771	25.10948636	25.11743511	20.07624019	19.16457538	24.92705309	23.81909384	19.57960586	23.99334477	20.00883509	20.73553289	20.6968852	26.72598444	26.68645607	23.03523942	19.5307359	29.27364324	28.15557024	25.60681996	24.93156857	21.14346979	17.439873	27.16038726	28.48615742	27.41538435	26.09143991	24.91342122	24.21697079	22.82767114	22.98514514	22.84946905	23.51653107	21.38308118	21.12386186	20.88994914	21.63665449	23.05844514	21.61533328	16.7202782	18.10841664	20.81480211	25.55215498	28.20769297	24.80439733	25.18328766	25.95171514	21.83374521	24.82880899	24.26069217	25.42021211	25.04009303
RT_158H	25.60116232	23.70767256	25.60681996	25.31354405	30.3087791	30.07367563	28.05050964	29.69478094	29.25574912	32.14831443	28.41538435	26.6180691	29.3786518	27.67303556	30.86820651	26.75174753	21.65818773	18.49064929	18.53784295	18.2424663	24.63754647	24.93156857	25.28559751	19.60864395	18.59926454	25.21697079	23.65403459	20.19681317	24.12534031	19.51978692	21.82932123	21.40806484	26.82638633	26.75174753	23.77956548	20.13843993	29.15557024	27.97048756	25.60964047	25.50142418	22.67522614	19.05115333	27.14102193	28.37451207	27.13124091	25.8117643	24.88576488	24.48615742	23.16936033	22.52250419	22.32721902	23.04130873	21.46965732	21.20111297	20.47482182	21.41837843	22.28333059	20.67957614	18.33486369	18.82818726	20.64090474	25.97158425	28.29351234	24.92252343	24.95393638	26.23169229	21.59893174	24.51050728	24.61526502	25.49838372	25.28912057
RT_159H	25.86230591	23.59832516	25.73892349	25.32044691	30.16038726	29.91170815	27.93156857	29.35992874	29.01105335	32.09270045	28.3786518	26.45669782	29.29131813	27.77077236	31.09898672	26.64581409	21.39286242	18.27861434	17.96939788	18.96444579	24.85281446	25.05258397	25.2642765	19.50756897	19.20851396	25.08537391	23.82880899	20.17196082	24.02749299	19.71203532	21.90030337	21.30752075	26.47691921	26.54921969	23.72858155	19.76221072	29.00571003	27.90884849	25.44884426	25.39427532	22.63518715	18.96556183	26.92025326	28.24898118	27.17949608	25.79946503	24.92705309	24.35783332	23.10989185	22.33908489	22.44093112	23.05907771	21.30460767	21.37457245	20.52327048	21.60538909	22.44745634	21.0429119	17.713774	18.78703912	20.46387276	25.37451207	27.80808552	24.02749299	24.59832516	25.1718829	20.97434484	24.12534031	23.65403459	24.33756093	24.20955332
RT_160H	25.87173532	23.70767256	25.82880899	25.69444886	29.99496365	29.80961948	27.56819319	29.39917412	29.06342553	31.93999719	28.08131569	26.07928229	29.2602435	27.43141446	30.69644016	26.32388599	21.22512475	19.09639191	18.66477559	19.13400823	24.80439733	24.64306348	25.17949608	18.94921385	18.12139915	24.56964241	23.3778248	19.36240769	23.64306348	19.71108801	21.85064431	21.3475845	27.13124091	27.01903141	23.60964047	20.14509441	29.55545006	28.53889888	25.90655668	25.51953356	22.6404709	18.68699383	27.90884849	28.98956029	27.83243538	26.32388599	25.2642765	24.56964241	23.28206582	23.2053142	23.21599372	23.70767256	21.87123673	21.52847414	21.21316226	22.11232289	23.07420174	21.74848913	18.56211592	18.83858919	21.21917945	25.47382662	27.6180691	24.10948636	24.60399391	25.33756093	19.72344331	24.09345625	23.72858155	24.24626509	24.15653493
RT_162H	26.65948902	24.60399391	26.3595099	26.60399391	30.56637962	30.35152875	28.16518825	29.76445858	29.54627841	32.44332122	28.5862046	26.58978005	29.48423767	27.82638633	31.40324378	26.68645607	21.75289449	18.86235719	18.72241513	20.56776533	25.306608	25.16806119	25.76445858	19.87503941	19.4071801	25.58405506	24.10948636	20.92335179	24.59832516	20.04621278	20.70932231	20.90682294	27.37451207	27.16997331	24.30312743	19.35379524	29.57542476	28.52402561	26.20209751	25.93606996	21.80413279	16.4685402	27.3661968	28.642375	27.6180691	26.34942108	25.45513053	24.97158425	23.19982973	23.2482377	23.117564	23.75938759	21.64304797	21.10775332	20.88225682	21.86097359	23.15203334	21.61983927	16.60504568	16.85849612	21.30528626	25.26069217	27.34095951	23.24882299	23.28206582	25.19835511	18.88288779	23.62086773	22.73700095	23.65403459	23.24228022
RT_163H	26.63200829	24.86230591	26.25349666	25.87173532	30.75334255	30.07367563	28.14588769	30.46295003	29.04270424	32.52962107	28.5862046	26.00410317	29.17949608	27.28029672	31.40831477	25.71030281	21.22399932	17.8318457	17.70771529	19.64684503	24.80931282	25.1870693	25.55508431	18.22087528	19.92183571	25.45826341	23.11127945	21.30638605	24.0442687	19.69397522	20.51478686	20.64000701	25.97814694	25.28559751	22.09460946	19.18827251	28.35783332	26.86230591	24.21697079	23.97596269	20.48304472	16.6759405	27.32388599	28.22618932	26.60399391	25.01903141	23.69710332	23.76951181	21.7932183	21.48311264	21.23205595	21.40824639	19.94839076	19.80008214	18.09150254	20.80632942	20.81539581	18.66510902	26.81078832	17.58743246	18.9868642	25.79451582	27.986851	25.25349666	26.09143991	25.57542476	21.18643982	23.91342122	23.35110746	23.93156857	23.94949048
RT_164H	26.05050964	23.25212256	25.72077614	25.83364215	30.50142418	30.25349666	28.26695892	29.96774218	29.29570322	32.26192529	28.92592201	26.52551985	29.15557024	27.26248545	30.96774218	25.82152877	22.23488378	19.77362748	20.11000596	19.34194137	25.1870693	25.47691921	25.61245549	19.81161411	20.00899494	25.53445298	23.14318903	21.62488914	23.97596269	19.48564656	21.99811969	21.41134418	25.24263567	25.14102193	22.93510308	19.70607481	28.17474255	27.05050964	24.36452798	24.76951181	22.57664361	19.07734148	26.81421162	28.05568988	26.88576488	25.09748051	24.25349666	24.09345625	22.64707497	21.49491866	20.90406331	21.26540244	20.34849141	20.75614858	19.29659755	20.76210583	20.01907052	18.58062617	18.54137647	18.99828273	18.84845313	25.54333113	27.92025326	24.82880899	25.47382662	25.40405634	20.11839541	24.33756093	23.3778248	24.12534031	23.76951181
RT_165H	25.80439733	23.75938759	25.79451582	25.82638633	30.24218135	29.99496365	28.18895641	29.4919014	29.16518825	32.28967028	28.52402561	26.24263567	29.28029672	27.72598444	30.96774218	26.0019579	22.17025823	19.28818704	20.06561283	19.12032471	25.29963845	25.8117643	25.30312743	20.62537816	20.44141397	25.4266241	24.08537391	21.36737022	24.19460298	20.47030745	21.80131832	21.3694352	25.2642765	25.27497639	23.0665069	20.10910614	28.62156654	27.58978005	24.75429872	24.90884849	22.55661469	19.12753898	27.13124091	28.28471539	27.29789078	25.3877176	24.47382662	24.17949608	22.69648187	21.78928647	21.16511972	21.2162516	20.28449587	20.46170135	19.35777642	20.40096342	20.20737841	18.81566123	18.69307662	19.00545443	19.18256312	26.11545203	28.06085159	25.01051991	25.73634495	25.56674252	20.38852376	24.59263405	24.35783332	25.0019579	24.72338264
RT_166H	25.76445858	23.33756093	25.6676322	25.85993889	30.21928095	30.26472392	27.62505553	29.35363334	29.4274236	31.90095509	28.25349666	25.87408307	28.98413662	27.08131569	30.59334667	25.53741844	21.85780305	18.28310011	19.85598053	19.53236563	25.48308459	25.23534932	25.5869204	20.15407418	19.78600203	25.34435009	23.69710332	21.07957235	23.94055735	19.92731081	21.7848789	21.01017977	24.63200829	25.02749299	22.89314337	19.85108501	28.22618932	27.66627819	24.45513053	24.77956548	22.41955597	18.54210687	26.3959101	27.98141712	27.53148141	25.27852546	24.39100019	23.85756799	22.57682799	21.83284386	21.36708169	21.32984768	20.30460244	20.36254692	19.60154412	20.14665295	19.7417726	18.95117621	18.70480592	18.71635616	18.97224395	25.2570989	27.65948902	24.43618896	25.13320243	25.19835511	19.36423556	24.01903141	23.28206582	23.64306348	23.54037781
RT_167H	26.39754303	24.49228352	26.05258397	25.53445298	30.57542476	30.04791253	28.0964755	30.11147766	28.88576488	32.23649024	28.407302	25.49228352	28.94837686	26.92025326	30.73731244	25.55800771	21.33436157	18.56661295	17.94150153	19.06092651	24.87173532	24.95393638	25.31354405	17.23731324	18.88335188	25.45826341	22.53822328	21.2748297	23.55215498	18.76534457	21.72180755	21.05120463	25.75174753	25.27141857	22.84095767	19.79674245	28.29351234	26.986851	24.39754303	24.71816493	22.42050409	18.75416618	27.28029672	28.18895641	26.43777696	24.84804521	23.88576488	23.92252343	22.53433875	21.35733856	20.79545874	21.05516458	20.53885504	20.44720837	19.08390284	20.67142341	20.01802015	17.74279316	18.20393247	18.64621104	18.9218159	25.17569451	27.53889888	23.56383678	23.72858155	25.07316485	19.0135465	23.65403459	23.0650859	24.26069217	23.73892349
RT_168H	26.6180691	24.62644876	26.22066527	26.19835511	30.70470778	30.37243774	28.28471539	30.1723599	29.57181351	32.48231535	28.69975289	26.23534932	29.29131813	27.21697079	31.28140266	25.95836863	21.39247046	17.45482427	17.55486296	20.00332451	25.1054955	25.30312743	25.80685717	19.4067232	19.53923683	25.68912526	22.98872334	21.60672093	23.99334477	19.13642858	20.50435523	20.47693988	25.53445298	25.29963845	22.54863767	19.03838067	28.5862046	27.306608	24.47382662	24.3778248	20.79656693	16.56240552	26.97596269	28.23077659	26.97596269	25.1870693	24.02749299	23.79946503	21.77642922	21.89225597	21.11356719	21.13939147	19.62208257	19.67257175	17.94599482	20.34255304	20.50382952	18.55097925	16.63148175	16.77516889	19.06468909	25.38442753	27.60399391	24.42981944	25.05258397	25.27852546	19.28886846	24.12534031	23.296141	24.03590523	23.60964047
RT_169H	26.15073709	24.10149357	26.28029672	26.44411152	30.34095951	30.39304802	27.60399391	30.14831443	29.73408493	32.11458357	28.41134883	26.16614653	29.15315569	27.54627841	31.4919014	25.79946503	21.92788319	17.93683327	19.63794016	20.38728301	26.11545203	25.37119171	25.8117643	21.03570069	19.56921915	24.11743511	24.83845916	20.2221403	24.33073966	21.34589151	21.62805366	20.98333977	23.19642143	23.83845916	22.81683494	19.52153634	27.57542476	26.81421162	24.13320243	24.62644876	22.51228366	18.96073589	26.48154571	27.94837686	27.18895641	25.01903141	24.05258397	23.78954956	22.44444105	21.56100773	21.05140645	20.49857967	19.82628042	20.41013227	19.04502744	19.84177102	17.6254366	26.92790867	17.91736852	18.8884228	16.45308894	25.91342122	28.08638668	25.8117643	26.4089221	25.90426122	19.79046186	25.85519318	24.84326015	25.62366094	25.65676439
RT_170H	26.26963637	24.23899709	26.35447431	26.71292828	30.46295003	30.50142418	27.66627819	29.50332121	29.84146165	32.17830917	28.53889888	26.1870693	29.23306476	27.51653107	30.93297676	25.85043181	22.39189189	18.83892709	20.43543139	20.59097348	26.09948843	25.34773273	25.89965932	20.73727862	20.07904851	24.20209751	24.80439733	19.98866264	24.50445824	21.25376815	21.92153524	21.19529098	25.22435032	25.44253049	23.11553744	19.95618825	28.43539431	27.59690449	24.77956548	24.81909384	22.55928746	18.78607974	26.69975289	28.23534932	27.70635563	25.49228352	24.49228352	23.86702832	22.59731526	21.95150813	21.68286217	21.70440479	20.43454292	20.44300918	19.81042572	20.38918955	20.47500783	19.47060141	18.64472281	18.74205939	19.02793191	25.78954956	28.0964755	25.32044691	25.60964047	25.60681996	19.32275874	25.1054955	23.49228352	24.94949048	24.73892349
RT_171H	25.86702832	24.17949608	25.92025326	26.11941548	30.33031226	30.06085159	27.65948902	29.51465134	29.39917412	32.03485638	28.28912057	25.84804521	29.48615742	27.35783332	30.82335227	25.71030281	21.57009575	18.93430939	19.38920436	18.97567019	25.59263405	24.87173532	25.14491585	20.41670126	18.28070381	23.90426122	24.02749299	19.28979422	23.72858155	20.21105662	21.86941544	21.13103268	23.91342122	24.19460298	22.80719128	20.01091486	28.02432571	26.87408307	24.13320243	24.57542476	22.47771714	19.03957389	27.26248545	28.55362039	27.31527286	25.06085159	23.82880899	23.76951181	22.40353519	21.91265994	21.14346655	20.67262302	19.77302182	20.56501894	19.07445313	20.19384873	19.15042387	17.6736313	18.04401533	19.025147	16.96636406	26.30486877	28.24445152	26.08537391	26.78954956	26.26069217	21.23426196	25.62644876	24.4169954	25.34773273	25.56092519
RT_172H	26.3661968	24.55215498	26.44569083	26.73892349	30.5202832	30.5202832	27.75811706	30.04791253	30.13613971	32.26192529	28.6628876	26.39100019	29.25349666	27.06085159	31.0150479	25.90884849	21.64927921	18.86040739	19.65682329	20.28357629	26.09948843	24.86230591	25.76951181	21.15566245	18.05481955	24.08537391	24.01903141	19.86820076	23.79946503	20.37676757	21.94052706	21.35805313	23.13340643	23.84804521	23.04891719	20.18188115	28.10649425	27.10149357	24.26069217	24.71816493	22.54976881	18.89660771	27.53148141	28.94558904	27.82031182	25.4169954	24.14879929	23.91342122	22.42111626	22.24363642	21.69504057	21.05057062	19.74360332	20.02145663	19.01119329	19.6971522	19.05169725	17.84052403	17.82704046	18.53584725	17.20449416	25.62366094	27.96499157	25.99118343	26.47846303	26.02960065	19.94493949	25.55215498	23.74919183	25.06907209	24.69710332
RT_173H	26.20022752	24.30312743	26.09345625	26.56383678	30.48231535	30.45316901	27.77705862	29.69644016	29.96774218	32.22216346	28.62505553	26.29438909	29.46684395	27.3661968	30.98820628	26.03380676	21.80743963	18.19656102	19.84523974	20.12234902	25.78954956	24.82880899	25.70767256	20.96020759	18.37092949	24.60964047	24.08537391	20.07243045	23.99334477	20.40115358	21.88158107	21.21322113	24.40405634	24.78456616	23.14858845	20.03750647	28.2399076	27.16038726	24.45513053	24.76951181	22.65016484	19.06338692	26.65948902	28.19835511	27.33244801	25.12534031	24.06907209	23.88576488	22.63228115	21.7483022	21.20387101	20.96590051	20.18683724	20.50405471	19.4981323	20.20470116	20.11507477	18.51177944	17.77088768	18.76734108	18.11634203	25.80685717	28.184234	25.88576488	26.03590523	25.93606996	19.33637907	24.95393638	23.35110746	25.06496769	24.83364215
RT_174H	26.2570989	24.52850371	26.17569451	26.17949608	30.7292301	30.47266518	27.87408307	30.23077659	29.79110336	32.22791125	28.78331761	26.38112994	29.22848478	27.45513053	30.92592201	26.08942074	22.50748678	19.18073159	19.99031216	20.22558886	25.87876715	25.16038726	25.9293126	20.39480744	19.69081237	24.5869204	24.44253049	20.39466909	24.43618896	20.90323903	22.06475954	21.32035876	25.23899709	24.69710332	24.01903141	20.12952603	28.41538435	27.65266776	25.11346621	25.21697079	23.00583799	18.73494236	28.10149357	29.03223091	27.80193329	25.94949048	24.93606996	24.21697079	22.74429319	22.43086852	21.72558228	21.36637345	20.26861852	20.38306245	19.57226334	20.1491239	20.10748835	18.74563238	18.13243195	18.54916068	18.36064243	25.50748593	27.77077236	24.24626509	24.55215498	25.64306348	20.45111691	26.4137715	25.82880899	26.55508431	26.01690824
RT_175H	22.32954604	22.36487271	24.33073966	23.85756799	28.67640241	27.74534976	27.53889888	28.49381099	27.6931198	31.99496365	28.41134883	26.6180691	28.90884849	28.37451207	30.97459585	27.07111992	21.73652159	20.59368299	20.3593988	17.90354109	23.5869204	26.15460491	24.9627873	22.62834141	22.59980107	25.57542476	24.31008019	22.63542764	25.64855946	20.93043619	21.78768731	21.28663999	24.53445298	24.73892349	24.11743511	19.89363171	28.65948902	27.67976142	25.64306348	25.71030281	22.85925097	18.6988049	29.15073709	30.16038726	29.04270424	27.37451207	25.96939003	24.85756799	23.03735575	23.86702832	23.21360012	23.17903374	20.78035489	20.78083657	19.62934639	20.33842737	21.22643483	19.95487298	17.75977846	18.76660105	18.00136817	25.9293126	27.95947457	24.72338264	25.67572966	26.31527286	21.09412525	26.23352196	25.94279582	26.50294201	26.21141126
RT_177H	23.32388599	24.41054037	25.4137715	24.98901884	28.61456315	27.53889888	27.00838417	29.43539431	27.78954956	32.15134212	28.47460039	26.25169217	29.29570322	28.34095951	31.15436347	27.04009303	20.2865246	19.88856304	18.11917149	20.27751171	23.17828432	25.64306348	25.72598444	21.47382999	23.2435494	25.53741844	24.49838372	22.78112955	26.28559751	21.46782617	21.04831711	22.00696343	24.10948636	25.42981944	25.6180691	20.10694805	27.97048756	26.94279582	26.51201559	26.64581409	22.8790248	17.06290729	29.19131183	29.75015075	28.32817335	27.34095951	26.37947832	25.54037781	23.44253049	23.19514479	22.69180251	23.12492857	20.66564213	20.28114118	18.59603299	19.67456374	21.418346	19.44144294	26.36121355	26.67930915	17.98022494	25.85043181	28.14102193	26.05050964	26.5089974	25.78206798	20.06208976	25.16806119	23.296141	24.78456616	24.64306348
RT_178H	23.23168248	23.50445824	25.01478194	24.66492291	28.66966083	27.88576488	27.50142418	29.00838417	27.84445791	32.26192529	28.54259337	26.43141446	29.32173753	28.25799806	31.26472392	26.85043181	20.87793083	19.60450165	18.71766264	17.97405854	23.2323328	25.86938374	24.65948902	21.90749071	22.02034282	25.65676439	24.22435032	22.53369795	25.3877176	20.84359739	20.46990966	20.61897457	23.93156857	23.63200829	21.92332186	19.24205309	28.00838417	26.80193329	24.31699961	23.94949048	20.79847528	26.95310086	28.40324378	29.34731034	27.94837686	26.31527286	24.80931282	23.64306348	21.90185747	22.79367961	22.08567344	22.22173107	19.64760194	19.30583888	18.19139364	19.18234357	20.59527123	18.84282143	16.43942737	17.85605008	26.63177765	25.43300771	27.70635563	23.99334477	25.01903141	25.83364215	20.49062117	26.07520688	25.31008019	25.85756799	25.36786369
RT_180H	22.99420175	23.17144926	24.43618896	24.43618896	29.08638668	28.31094694	27.6180691	29.0939599	28.10649425	32.2393386	28.45120482	26.48154571	29.27141857	28.16038726	31.05439656	27.00838417	20.85277042	19.73893701	18.45827123	16.81517375	23.98467991	25.99118343	25.03170524	22.03672381	21.85236004	26.06496769	24.39100019	23.0453779	25.3778248	20.97342516	20.29632913	20.56605664	24.77956548	24.03590523	22.26886891	18.98011201	28.39917412	27.27141857	24.70239762	23.94949048	20.67015761	16.7478493	28.58262026	29.44134357	28.10649425	26.51953356	24.90884849	23.80931282	21.67015009	22.91496682	22.13309281	22.07458706	19.30170249	19.07839435	17.46006164	19.39843475	20.40621695	18.30443653	16.18994846	17.02951727	26.63450083	25.84565467	28.22158742	24.70767256	25.51050728	25.71816493	19.83543904	20.8825738	24.79451582	25.23899709	24.50445824
RT_181H	24.71816493	20.85137741	25.96939003	28.86230591	28.02432571	31.35152875	22.86256311	25.06907209	31.47749834	28.46295003	25.78954956	26.14491585	26.47382662	29.00303093	28.29351234	27.65948902	23.44253049	19.8571854	23.63200829	24.70767256	26.83845916	25.87408307	28.184234	21.59645085	22.67233869	24.02749299	24.80931282	20.17004094	26.21881921	20.8609173	29.33883633	26.4266241	26.55946719	29.24445152	26.92025326	23.24479584	27.60399391	29.88139528	26.67303556	27.08131569	24.72338264	23.88576488	21.35516664	25.94726238	30.7691965	27.69975289	27.6180691	26.37451207	26.4089221	21.81712048	23.17124125	23.91342122	24.63200829	25.56964241	21.50215303	22.31773043	20.86973879	23.50445824	26.68645607	25.25349666	23.54037781	25.1870693	27.85043181	23.68645607	24.44884426	24.91342122	17.44510702	19.86693402	24.39754303	24.52252981	23.75938759
RT_183H	23.55215498	18.38407309	24.42981944	27.94279582	27.27141857	30.80039112	22.99124892	24.35110746	30.98141712	28.08131569	25.68110284	26.26248545	25.94726238	28.83243538	27.65266776	27.50142418	22.57314234	18.51630538	22.92174988	22.75353424	25.62644876	25.7745474	27.20769297	21.23780835	22.20171937	23.72858155	24.48000519	19.31392064	25.73117399	20.04461637	29.3087791	26.71292828	26.94279582	29.43738012	26.86230591	23.45513053	27.39100019	29.71128792	26.58978005	27.02960065	24.73376179	23.70767256	20.72948217	25.45513053	30.42342167	27.24445152	27.16997331	26.18517972	26.33756093	22.61575153	22.69674451	23.48000519	24.06907209	25.55215498	21.06088509	22.45264984	20.85095488	23.51653107	25.64030761	23.63200829	23.52850371	25.59548241	28.17949608	24.25349666	24.68645607	25.42342167	19.5376465	20.71669841	24.44253049	25.16806119	24.3778248
RT_184H	24.34435009	19.87188156	25.56383678	28.87408307	27.91456214	31.25912121	22.7835797	24.80931282	31.55270468	28.49762261	25.74149744	26.16614653	26.55068808	29.14345686	28.34095951	27.80193329	23.5869204	19.90816654	23.81909384	24.14879929	26.15460491	26.02538224	27.58978005	21.39055461	22.14910548	24.3778248	25.22066527	20.09509384	25.96719248	20.97166128	30.34095951	27.28912057	27.37451207	30.26472392	27.5089974	23.94055735	28.24898118	30.73731244	27.21697079	27.53889888	25.66220853	24.69710332	21.31045635	26.20396508	31.47266518	28.05568988	28.00838417	26.72598444	27.32388599	23.09100756	24.08537391	24.71816493	24.87173532	26.69975289	22.75868355	23.01862163	22.39405337	24.78954956	26.64581409	24.93156857	24.84804521	25.3877176	28.01903141	24.26069217	24.9179795	25.16806119	18.71822441	20.55236984	24.19460298	24.86230591	23.86702832
RT_185H	24.49228352	20.29752935	25.41054037	28.5862046	27.48615742	30.9608558	22.9051792	24.45513053	31.10524571	28.17474255	25.75938759	25.96719248	26.51201559	29.08131569	28.02432571	27.61104867	22.77433365	18.25453069	23.0501876	24.32388599	26.16997331	25.85519318	27.32388599	21.36342619	22.30857554	23.83845916	24.98901884	19.54535555	26.01478194	20.74063022	28.80808552	26.15846238	25.89041124	29.00034685	26.38607351	22.79191583	27.47072738	29.92592201	26.25169217	26.52103246	24.42342167	23.66492291	20.77590601	25.55215498	30.7292301	27.32388599	27.21697079	25.80931282	26.16038726	20.72870692	23.18211879	23.70767256	23.85756799	25.07724602	21.11777276	21.68310007	20.3813729	23.36452798	26.35110746	25.13711748	23.24820121	25.26785196	28.02432571	23.93156857	24.71292828	25.22802598	18.95755157	20.22539175	24.5869204	24.80439733	23.93156857
RT_186H	23.3778248	17.95132957	24.42342167	28.06085159	27.39100019	30.92592201	22.53816832	24.3778248	31.15436347	28.15073709	25.78706001	26.25169217	25.82152877	28.78019151	27.56092519	27.33244801	22.67779157	18.85829887	23.0804015	23.08723427	25.8312276	25.60116232	27.45513053	20.93164654	22.02449819	23.21999771	24.46762147	18.12036223	25.48922372	19.79701987	28.24445152	25.72598444	25.8117643	28.52775833	25.81421162	22.64606941	27.45513053	30.00838417	26.00410317	26.407302	24.27497639	23.74919183	21.1362286	25.80685717	31.00838417	27.46295003	27.38277968	26.0019579	26.13124091	21.14603318	23.44253049	23.79946503	23.70767256	24.99765776	21.6148872	21.7092395	20.67193578	23.85756799	26.29438909	24.81909384	23.00853292	24.99765776	27.84445791	23.96719248	25.16806119	24.63754647	20.3040888	20.05015129	24.15653493	24.02749299	23.65403459
RT_187H	24.09345625	19.77639126	24.9179795	28.29789078	27.01903141	30.63720096	22.26521427	24.3778248	30.98141712	27.68645607	25.0232684	25.72077614	25.65676439	28.74534976	27.53148141	27.64581409	22.30886143	18.17574991	22.34571506	23.20551183	25.90196211	25.43618896	26.76445858	21.66621273	21.47728	22.44088285	24.79451582	16.87899924	25.20209751	19.5092096	26.26606534	23.86702832	22.856987	26.35279187	24.19460298	21.93210948	26.32216747	28.75493581	24.97158425	25.4266241	24.0442687	23.32388599	19.24242959	24.19460298	29.59690449	26.42342167	26.25349666	25.85993889	25.97814694	16.82265883	21.80606693	22.34199027	22.90979853	23.88576488	20.43065458	19.52806373	18.9759027	22.49315218	25.29963845	23.91342122	21.64185573	25.60681996	27.66627819	24.24626509	25.01051991	25.1054955	18.24986546	19.814926	24.20209751	24.30312743	23.50445824
